game_id,period,gc_seconds,event_num,foul_category,offensive_player_id,defensive_player_id,team_abbr,pbp_description,osi_leg_kick,osi_brakecheck,osi_any,max_lateral_dev_in,personal_threshold_in,deviation_z_score,max_deceleration_fps2,decel_threshold_fps2,defender_distance_ft,defender_in_cylinder,n_frames,peak_frame_id,offensive_player_name,defensive_player_name,jump_into_lateral_ft,jump_into_defender_dist_ft,osi_jump_into
22500085,2,130.0,369,shooting,1629627,1641765,MEM,Foul: Shooting,False,False,False,17.895928742639185,20.65794040933801,0.3841510775985301,117.44164889360692,41.694168043770674,1.1438968484964018,True,181,-1,Zion Williamson,Olivier-Maxence Prosper,7.828498052448744,4.227647099747089,False
22500085,2,73.0,383,shooting,203484,1629627,NOP,Foul: Shooting,False,False,False,17.593484810893543,17.726620135693988,1.7931838040999393,124.77684960787532,41.694168043770674,4.85670670310654,False,183,-1,Kentavious Caldwell-Pope,Zion Williamson,25.365541941065725,13.98740147418383,False
22500085,2,64.0,388,personal,1629673,203484,MEM,Foul: Personal,False,False,False,11.795871984837872,19.1095812498738,-1.0261670635871876,40.40414706505151,41.694168043770674,0.2683281572999754,True,178,-1,Jordan Poole,Kentavious Caldwell-Pope,,,False
22500085,3,600.0,428,shooting,1629111,1629627,NOP,Foul: Shooting,False,False,False,17.252393275210576,18.887251644419493,1.0300896638037562,77.2309530065233,41.694168043770674,1.2940247292845692,True,179,-1,Jock Landale,Zion Williamson,10.217895943309886,5.483356636222014,False
22500085,3,569.0,439,shooting,1630529,1642377,MEM,Foul: Shooting,False,False,False,19.70489982900333,20.74616507072045,0.9688273042936586,76.68074685713198,41.694168043770674,5.232446846361649,False,184,-1,Herbert Jones,Jaylen Wells,36.822085154373,14.550109965220194,False
22500085,3,479.0,467,shooting,1641765,1642274,NOP,Foul: Shooting,False,False,False,19.05213753111244,19.328230682387247,1.3142124286360033,73.05375002503,41.694168043770674,7.942820657675704,False,184,-1,Olivier-Maxence Prosper,Yves Missi,5.207605311219552,4.26862975672522,False
22500085,3,405.0,481,personal,1641765,1629627,NOP,Foul: Personal,False,True,True,18.724798916567583,19.328230682387247,1.1542271018743917,64.31835070424424,41.694168043770674,4.266755207414646,False,180,-1,Olivier-Maxence Prosper,Zion Williamson,,,False
22500085,3,377.0,495,personal,1630583,1630530,NOP,Foul: Personal,False,True,True,19.379933486741187,20.30102962989524,0.8360880641201689,82.87489039092235,41.694168043770674,2.1280977421161857,True,179,-1,Santi Aldama,Trey Murphy III,,,False
22500085,3,358.0,503,shooting,1642274,203484,MEM,Foul: Shooting,False,False,False,18.280770482689466,22.31764111387349,0.369943597373861,36.20961509437133,41.694168043770674,0.1140175425099132,True,175,-1,Yves Missi,Kentavious Caldwell-Pope,9.064154265555523,6.200129030915405,False
22500085,3,338.0,514,shooting,1630180,1630583,MEM,Foul: Shooting,False,False,False,17.44084186853095,19.09645390380139,0.7828363803684366,94.72570293069452,41.694168043770674,4.778367922209423,False,180,-1,Saddiq Bey,Santi Aldama,18.70300988223298,2.6552024404930044,False
22500085,3,220.0,540,shooting,1642852,1628991,MEM,Foul: Shooting,False,False,False,17.792736844448477,20.33245831960525,0.1728550940171427,34.77241041351637,41.694168043770674,11.926579559957665,False,180,-1,Derik Queen,Jaren Jackson Jr.,12.325526295126426,2.1703686322834654,False
22500085,3,211.0,543,personal,1642907,1641722,NOP,Foul: Personal,False,True,True,16.682032604162526,19.30204495709229,0.6748130652439607,125.09508776843369,41.694168043770674,1.6395426191471854,True,179,-1,Cedric Coward,Jordan Hawkins,,,False
22500085,3,179.0,551,shooting,1630583,1630180,NOP,Foul: Shooting,True,False,True,20.85766225685793,20.30102962989524,1.344470852339397,61.57049939532205,41.694168043770674,2.3095670589961226,True,153,326452,Santi Aldama,Saddiq Bey,12.528675011119358,3.2048088866576716,False
22500085,3,58.9,581,shooting,1628991,1642847,NOP,Foul: Shooting,False,False,False,15.419311891910068,21.70460718510627,-0.165755131650316,96.54200076898135,41.694168043770674,2.268832298782789,True,150,-1,Jaren Jackson Jr.,Jeremiah Fears,10.268298616398532,5.314329684917938,False
22500085,4,629.0,623,shooting,1629111,1630529,NOP,Foul: Shooting,False,False,False,15.367268457093816,18.887251644419493,0.4724811802554642,105.97663538235868,41.694168043770674,1.1500434774390054,True,180,-1,Jock Landale,Herbert Jones,18.91279093965878,18.042244871412205,False
22500085,4,549.0,635,shooting,1629627,1629111,MEM,Foul: Shooting,False,False,False,13.295889497827917,20.65794040933801,-1.5286405823298723,64.64558007599203,41.694168043770674,1.7672577627499597,True,179,-1,Zion Williamson,Jock Landale,2.5428457957938875,1.8816216410320126,False
